,TR:UZ003:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ003_0_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,609.25,2880.5,28601.8,1268,2339,5716,712,368.5,381,613.75,1948.25,582,21106.5,401,421.75,1815.5,116,14932.8
UZ003_5_medium_phospho,1,1,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2810,609.25,2880.5,28601.8,1268,2339,5716,712,368.5,381,613.75,1948.25,582,21106.5,401,421.75,1815.5,116,14932.8
UZ003_5_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3358,759,3088.5,25480,1505,2900,8810,916.5,518,489.5,641,5322.5,2595.5,25226.5,552,500,2235,121,14682
UZ003_5_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1463,533,2690,25134,982.5,2512,6308,650,424,451,724.5,2224,723,19110,321,607.5,1596.5,129,14830.5
UZ003_5_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3640.5,383.5,3548,36985.5,895.5,2032,6390,945,306,350,732,1616.5,369,17772,372,362,2781.5,142,15277
UZ003_5_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4413,571,2470.5,25019,930,1945,7596,584,404,300,710,1368.5,408,24603,546,441,1691,110,15044
UZ003_5_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1349.5,535,3281,32450,1068,2234,7361,855,354.5,441,731,2330,694,23726,494,578,1682,111.5,14460.5
UZ003_5_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1648,649,4333,24626,1200,2428.5,6159.5,793,2664,347,1441,1732,689,23495.5,458,915.5,2110,98,14988
UZ003_5_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1653,462,3081,31043,1062,2128,4072,978.5,791,320,734.5,1892,452,18822,522,469,1673.5,105,15197
UZ003_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8450,4051,3467,32774,3139.5,1839,9519,7359,3238.5,3109,1795,4395,993.5,18464,7444,1319,3809,101,15478.5
